Symbol,Company Name,Price,PrevDayClose,ChangeInPercentage,volumn
NSE:TRF,TRF Limited,152.55,158.8,-3.94,13279
NSE:GROBTEA,The Grob Tea Company Limited,1260,1264.7,-0.37,520
NSE:MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,103,106.3,-3.1,2625
NSE:ANSALAPI,Ansal Properties & Infrastructure Limited,10.55,10.55,0,168544
NSE:PALREDTEC,Palred Technologies Limited,132,134.4,-1.79,92005
NSE:BHAGYAPROP,Bhagyanagar Properties Limited,34.2,34.6,-1.16,162013
NSE:INDOTECH,Indo Tech Transformers Limited,174.1,174.3,-0.11,44568
NSE:MACPOWER,Macpower CNC Machines Limited,200,207.8,-3.75,7208
NSE:PANSARI,Pansari Developers Limited,0,55,-100,0
NSE:LGBFORGE,LGB Forge Limited,6.85,6.55,4.58,61560
NSE:GSS,GSS Infotech Limited,83.65,83.65,0,70084
NSE:SIGIND,Signet Industries Limited,44.15,44.9,-1.67,25809
NSE:CINELINE,Cineline India Limited,129.4,123.8,4.52,114056
NSE:GILLANDERS,Gillanders Arbuthnot & Company Limited,57.2,58.1,-1.55,2129
NSE:OPTOCIRCUI,Opto Circuits (India) Limited,3.35,3.25,3.08,163365
NSE:AKSHOPTFBR,Aksh Optifibre Limited,9.1,8.7,4.6,493836
NSE:CORALFINAC,Coral India Finance & Housing Limited,44.5,44.6,-0.22,212096
NSE:OMAXAUTO,Omax Autos Limited,46.6,48.65,-4.21,101746
NSE:XPROINDIA,Xpro India Limited,668.9,637.15,4.98,68953
NSE:LOTUSEYE,Lotus Eye Hospital and Institute Limited,43.1,44.6,-3.36,10459
NSE:JINDALPHOT,Jindal Photo Limited,163.8,167.8,-2.38,39412
NSE:KERNEX,Kernex Microsystems (India) Limited,82.1,82.6,-0.61,5247
NSE:GTL,GTL Limited,14.7,14.9,-1.34,179882
NSE:KECL,Kirloskar Electric Company Limited,23.9,24.75,-3.43,283172
NSE:REMSONSIND,Remsons Industries Limited,243,239.05,1.65,8148
NSE:GEEKAYWIRE,Geekay Wires Limited,89.85,88.7,1.3,4196
NSE:INDIANCARD,Indian Card Clothing Company Limited,178.05,177.65,0.23,3126
NSE:ORIENTLTD,Orient Press Limited,73.7,73.85,-0.2,5507
NSE:MANAKCOAT,Manaksia Coated Metals & Industries Limited,18.85,18.5,1.89,429085
NSE:ALMONDZ,Almondz Global Securities Limited,134.7,128.3,4.99,55111
NSE:AARVI,Aarvi Encon Limited,61.9,61.85,0.08,19667
NSE:INDOSOLAR,Indosolar Limited,3.05,2.95,3.39,84486
NSE:PAR,Par Drugs and Chemicals Limited,266.35,253.7,4.99,303302
NSE:BALPHARMA,Bal Pharma Limited,104.2,104.15,0.05,37399
NSE:WORTH,Worth Peripherals Limited,88.6,90.2,-1.77,31609
NSE:ALPA,Alpa Laboratories Limited,53.35,54.7,-2.47,55272
NSE:ACCURACY,Accuracy Shipping Limited,174.95,171.35,2.1,101279
NSE:WEIZMANIND,Weizmann Limited,58.15,61.2,-4.98,12451
NSE:VISASTEEL,Visa Steel Limited,13.75,13.1,4.96,134691
NSE:HOVS,HOV Services Limited,57.4,56.6,1.41,15293
NSE:LYKALABS,Lyka Labs Limited,80.15,79,1.46,69176
NSE:PREMIERPOL,Premier Polyfilm Limited,72,68.7,4.8,20566
NSE:SITINET,Siti Networks Limited,2.3,2.4,-4.17,1413589
NSE:NDGL,Naga Dhunseri Group Limited,1401,1424,-1.62,400
NSE:BYKE,The Byke Hospitality Ltd,34.85,36.25,-3.86,148227
NSE:JMA,Jullundur Motor Agency (Delhi) Limited,69.3,70.65,-1.91,62220
NSE:TEXMOPIPES,Texmo Pipes and Products Limited,51.9,52.15,-0.48,175485
NSE:KALYANIFRG,Kalyani Forge Limited,196.1,199.65,-1.78,1120
NSE:INTENTECH,Intense Technologies Limited,73.05,72.05,1.39,46644
NSE:AKG,Akg Exim Limited,45.45,43.65,4.12,40640
NSE:GOLDENTOBC,Golden Tobacco Limited,155.1,147.75,4.97,41200
NSE:COMPUSOFT,Compucom Software Limited,16.5,17.35,-4.9,334345
NSE:KAMATHOTEL,Kamat Hotels (I) Limited,63.15,63.1,0.08,99703
NSE:IL&FSTRANS,IL&FS Transportation Networks Limited,3.95,3.95,0,43895
NSE:LCCINFOTEC,LCC Infotech Limited,1.85,1.9,-2.63,100735
NSE:PANACHE,Panache Digilife Limited,62.4,59.45,4.96,17005
NSE:FMNL,Future Market Networks Limited,10.1,10.55,-4.27,626811
NSE:DSSL,Dynacons Systems & Solutions Limited,170.5,168.75,1.04,101698
NSE:PKTEA,The Peria Karamalai Tea & Produce Company Limited,325,327.65,-0.81,766
NSE:BHARATGEAR,Bharat Gears Limited,177.85,177.05,0.45,35112
NSE:SUPREMEENG,Supreme Engineering Limited,21.5,21.45,0.23,202330
NSE:IZMO,IZMO Limited,97.3,96.75,0.57,42529
NSE:CCHHL,Country Club Hospitality & Holidays Limited,7.35,7.3,0.68,74471
NSE:TOKYOPLAST,Tokyo Plast International Limited,102.25,104.4,-2.06,9939
NSE:A2ZINFRA,A2Z Infra Engineering Limited,4.85,4.65,4.3,838935
NSE:ARCHIDPLY,Archidply Industries Limited,32.5,32.95,-1.37,25163
NSE:MUKTAARTS,Mukta Arts Limited,40.4,40.6,-0.49,7604
NSE:CMICABLES,CMI Limited,44.8,44.5,0.67,61453
NSE:LIBAS,Libas Consumer Products Limited,50.8,50.1,1.4,424400
NSE:VIKASECO,Vikas EcoTech Limited,2.15,2.1,2.38,9487916
NSE:AROGRANITE,Aro Granite Industries Limited,63.3,63.7,-0.63,32917
NSE:AUSOMENT,Ausom Enterprise Limited,67.35,66.25,1.66,17773
NSE:TOTAL,Total Transport Systems Limited,52.85,53.1,-0.47,20055
NSE:RSSOFTWARE,R. S. Software (India) Limited,36,36.7,-1.91,51545
NSE:BANKA,Banka BioLoo Limited,78.8,79.9,-1.38,5804
NSE:ARVEE,Arvee Laboratories (India) Limited,87.2,88.6,-1.58,1131
NSE:HISARMETAL,Hisar Metal Industries Limited,132.5,129.7,2.16,16253
NSE:SICAL,Sical Logistics Limited,21.6,19.65,9.92,1809117
NSE:SRPL,Shree Ram Proteins Limited,34.05,32.45,4.93,3814
NSE:PNC,Pritish Nandy Communications Limited,40.9,41.35,-1.09,36357
NSE:SHREERAMA,Shree Rama Multi-Tech Limited,13.9,13.85,0.36,60061
NSE:GANGESSECU,Ganges Securities Limited,90.7,92.65,-2.1,2455
NSE:GOENKA,Goenka Diamond and Jewels Limited,1.15,1.15,0,350122
NSE:SILGO,Silgo Retail Limited,36.8,37.2,-1.08,19788
NSE:TARMAT,Tarmat Limited,67.4,68.55,-1.68,25667
NSE:MCDHOLDING,McDowell Holdings Limited,84.15,80.15,4.99,12074
NSE:AARON,Aaron Industries Limited,105.65,107.05,-1.31,13867
NSE:SUNDARAM,Sundaram Multi Pap Limited,1.95,2,-2.5,405053
NSE:MANAKALUCO,Manaksia Aluminium Company Limited,21.85,19.9,9.8,304666
NSE:ROLLT,Rollatainers Limited,3.2,3.05,4.92,1135000
NSE:LOKESHMACH,Lokesh Machines Limited,51.3,52.35,-2.01,30676
NSE:INDBANK,Indbank Merchant Banking Services Limited,24.75,25.05,-1.2,127304
NSE:DAMODARIND,Damodar Industries Limited,42.75,43.2,-1.04,19328
NSE:SURANAT&P,Surana Telecom and Power Limited,10.55,10.15,3.94,778672
NSE:INDOTHAI,Indo Thai Securities Limited,98.9,92.7,6.69,26879
NSE:IMAGICAA,Imagicaaworld Entertainment Limited,12,11.45,4.8,59458
NSE:SAGARDEEP,Sagardeep Alloys Limited,32,32.65,-1.99,22458
NSE:SKIL,SKIL Infrastructure Limited,4.4,4.45,-1.12,83556
NSE:PRAENG,Prajay Engineers Syndicate Limited,19.5,19.65,-0.76,198335
NSE:GLOBALVECT,Global Vectra Helicorp Limited,57.15,56.4,1.33,35172
NSE:ROLTA,Rolta India Limited,5.7,5.65,0.88,510752
NSE:ATLANTA,Atlanta Limited,13.05,13.35,-2.25,40617
NSE:JYOTISTRUC,Jyoti Structures Limited,19.55,18.65,4.83,77564
NSE:MOKSH,Moksh Ornaments Limited,34.7,31.6,9.81,1115141
NSE:TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,76.35,78.25,-2.43,17010
NSE:NILASPACES,Nila Spaces Limited,1.8,1.85,-2.7,172187
NSE:STEELCITY,Steel City Securities Limited,59.25,60.2,-1.58,27748
NSE:ASAL,Automotive Stampings and Assemblies Limited,90.05,85.8,4.95,83737
NSE:GODHA,Godha Cabcon & Insulation Limited,53.4,52.7,1.33,1197
NSE:MORARJEE,Morarjee Textiles Limited,19.65,19.3,1.81,15691
NSE:CORDSCABLE,Cords Cable Industries Limited,57.55,57.95,-0.69,31614
NSE:WIPL,The Western India Plywoods Limited,58.4,59.65,-2.1,698
NSE:ALKALI,Alkali Metals Limited,93.3,98.9,-5.66,86097
NSE:LAMBODHARA,Lambodhara Textiles Limited,86.45,87.45,-1.14,25707
NSE:PRESSMN,Pressman Advertising Limited,29.7,29.15,1.89,36413
NSE:PUNJLLOYD,Punj Lloyd Limited,1.85,1.85,0,429555
NSE:CTE,Cambridge Technology Enterprises Limited,62.7,62.9,-0.32,36539
NSE:FLEXITUFF,Flexituff Ventures International Limited,18.2,17.5,4,188362
NSE:RAJSREESUG,Rajshree Sugars & Chemicals Limited,27.8,27.7,0.36,19058
NSE:GLOBE,Globe Textiles (India) Limited,12.85,12.25,4.9,380864
NSE:BEDMUTHA,Bedmutha Industries Limited,54,51.45,4.96,19197
NSE:SALONA,Salona Cotspin Limited,200.3,200.65,-0.17,7719
NSE:SURYALAXMI,Suryalakshmi Cotton Mills Limited,66.55,63.4,4.97,17333
NSE:UJAAS,Ujaas Energy Limited,3.4,3.3,3.03,1855750
NSE:NITIRAJ,Nitiraj Engineers Limited,51.3,52.45,-2.19,4501
NSE:SUMEETINDS,Sumeet Industries Limited,8.6,8.7,-1.15,111619
NSE:PALASHSECU,Palash Securities Limited,86.8,87.1,-0.34,1179
NSE:TERASOFT,Tera Software Limited,57.25,55.9,2.42,69809
NSE:MRO-TEK,MRO-TEK Realty Limited,65.85,64.2,2.57,24287
NSE:MTEDUCARE,MT Educare Limited,9,8.95,0.56,145309
NSE:NIBL,NRB Industrial Bearings Limited,28.7,31.65,-9.32,286065
NSE:GANGAFORGE,Ganga Forging Limited,17.9,17.85,0.28,579147
NSE:DCM,DCM Limited,53.8,51.25,4.98,48727
NSE:SURANASOL,Surana Solar Limited,24.45,23.3,4.94,47642
NSE:MALUPAPER,Malu Paper Mills Limited,36.7,36.7,0,37764
NSE:SHRADHA,Shradha Infraprojects Limited,54.9,54,1.67,918
NSE:UNIVASTU,Univastu India Limited,62.15,64.25,-3.27,504818
NSE:ARSSINFRA,ARSS Infrastructure Projects Limited,30.55,30.45,0.33,26769
NSE:MADHAV,Madhav Marbles and Granites Limited,60.05,61.1,-1.72,18545
NSE:MEGASOFT,Megasoft Limited,18.45,18.7,-1.34,218013
NSE:ENERGYDEV,Energy Development Company Limited,11.2,11.25,-0.44,72654
NSE:DGCONTENT,Digicontent Limited,12.2,12.4,-1.61,104920
NSE:AARVEEDEN,Aarvee Denims & Exports Limited,26.05,27.05,-3.7,35762
NSE:PATINTLOG,Patel Integrated Logistics Limited,22.9,22.75,0.66,22798
NSE:KANANIIND,Kanani Industries Limited,9,9.05,-0.55,10768
NSE:BAGFILMS,B.A.G Films and Media Limited,3.1,3.2,-3.13,164414
NSE:AIROLAM,Airo Lam limited,78.95,85.05,-7.17,111626
NSE:SANWARIA,Sanwaria Consumer Limited,0.7,0.7,0,1124165
NSE:NECCLTD,North Eastern Carrying Corporation Limited,20.75,18.9,9.79,768345
NSE:ANIKINDS,Anik Industries Limited,21.75,21.95,-0.91,18974
NSE:ARTNIRMAN,Art Nirman Limited,0,31.15,-100,0
NSE:BVCL,Barak Valley Cements Limited,23.7,22.95,3.27,6646
NSE:VARDMNPOLY,Vardhman Polytex Limited,22.6,23.3,-3,27681
NSE:SAMBHAAV,Sambhaav Media Limited,2.85,2.9,-1.72,74734
NSE:IL&FSENGG,IL&FS Engineering and Construction Company Limited,4.7,4.8,-2.08,21941
NSE:ZENITHEXPO,Zenith Exports Limited,93.45,94,-0.59,3282
NSE:KEYFINSERV,Keynote Financial Services Limited,79.35,81,-2.04,741
NSE:SERVOTECH,Servotech Power Systems Limited,23.7,24.2,-2.07,28739
NSE:GLOBAL,Global Education Limited,46.95,47.1,-0.32,2888
NSE:MADHUCON,Madhucon Projects Limited,5.6,5.6,0,92147
NSE:SHIVAMILLS,Shiva Mills Limited,104,94.55,9.99,36478
NSE:BANG,Bang Overseas Limited,36.75,36.55,0.55,11011
NSE:SOMICONVEY,Somi Conveyor Beltings Limited,49.8,50.15,-0.7,9248
NSE:SPMLINFRA,SPML Infra Limited,11.3,10.8,4.63,48299
NSE:MANUGRAPH,Manugraph India Limited,12.5,12.45,0.4,10006
NSE:KRIDHANINF,Kridhan Infra Limited,5.15,5.15,0,104114
NSE:TREJHARA,TREJHARA SOLUTIONS LIMITED,61.95,63.05,-1.74,30791
NSE:VAISHALI,Vaishali Pharma Limited,36.5,36.5,0,85774
NSE:DELTAMAGNT,Delta Manufacturing Limited,68.05,70.7,-3.75,43439
NSE:CINEVISTA,Cinevista Limited,15.9,15.15,4.95,89957
NSE:ARCHIES,Archies Limited,18.3,18.6,-1.61,53607
NSE:CENTEXT,Century Extrusions Limited,9.45,9.2,2.72,208134
NSE:BSL,BSL Limited,81,84.8,-4.48,68339
NSE:INDOWIND,Indowind Energy Limited,8.75,8.9,-1.69,803160
NSE:BLBLIMITED,BLB Limited,12.35,12.95,-4.63,25519
NSE:AMDIND,AMD Industries Limited,33.85,30.8,9.9,257303
NSE:SANGINITA,Sanginita Chemicals Limited,33.45,36.1,-7.34,323132
NSE:MKPL,M K Proteins Limited,NaN,NaN,NaN,NaN
NSE:AISL,ANI Integrated Services Limited,NaN,NaN,NaN,NaN
NSE:BANARBEADS,Banaras Beads Limited,78.75,80.2,-1.81,24942
NSE:BHANDARI,Bhandari Hosiery Exports Limited,3.9,3.75,4,978155
NSE:ONEPOINT,One Point One Solutions Limited,37.45,35.7,4.9,25372
NSE:VINNY,Vinny Overseas Limited,NaN,NaN,NaN,NaN
NSE:BCONCEPTS,Brand Concepts Limited,NaN,NaN,NaN,NaN
NSE:ANSALHSG,Ansal Housing Limited,6.45,6.4,0.78,347163
NSE:TREEHOUSE,Tree House Education & Accessories Limited,9.05,9.3,-2.69,19760
NSE:AJOONI,Ajooni Biotech Limited,64.25,64.15,0.16,205393
NSE:GAL,Gyscoal Alloys Limited,2.4,2.35,2.13,198863
NSE:DBSTOCKBRO,DB (International) Stock Brokers Limited,17.8,17.95,-0.84,6022
NSE:VASWANI,Vaswani Industries Limited,18.75,17.95,4.46,394533
NSE:LATTEYS,Latteys Industries Limited,NaN,NaN,NaN,NaN
NSE:EDUCOMP,Educomp Solutions Limited,3,3,0,29611
NSE:SIMBHALS,Simbhaoli Sugars Limited,29.85,29.5,1.19,18992
NSE:SUMIT,Sumit Woods Limited,11.95,12.15,-1.65,24427
NSE:UNITEDPOLY,United Polyfab Gujarat Limited,NaN,NaN,NaN,NaN
NSE:TIRUPATIFL,Tirupati Forge Limited,17.05,16.25,4.92,543968
NSE:GIRIRAJ,Giriraj Civil Developers Limited,NaN,NaN,NaN,NaN
NSE:SANGHVIFOR,Sanghvi Forging and Engineering Limited,NaN,NaN,NaN,NaN
NSE:DCI,DC Infotech and Communication Limited,NaN,NaN,NaN,NaN
NSE:SIKKO,Sikko Industries Limited,NaN,NaN,NaN,NaN
NSE:PIGL,Power & Instrumentation (Gujarat) Limited,NaN,NaN,NaN,NaN
NSE:AURDIS,Aurangabad Distillery Limited,NaN,NaN,NaN,NaN
NSE:BEARDSELL,Beardsell Limited,14.2,14.35,-1.05,9707
NSE:TMRVL,The Mandhana Retail Ventures Limited,15.05,13.55,11.07,796638
NSE:CELEBRITY,Celebrity Fashions Limited,10.55,11.1,-4.95,56439
NSE:VCL,Vaxtex Cotfab Limited,NaN,NaN,NaN,NaN
NSE:SALSTEEL,S.A.L. Steel Limited,10,10,0,167435
NSE:UCL,Ushanti Colour Chem Limited,NaN,NaN,NaN,NaN
NSE:LPDC,Landmark Property Development Company Limited,4.65,4.75,-2.11,99259
NSE:SHANTI,Shanti Overseas (India) Limited,27.45,28.7,-4.36,37411
NSE:LAGNAM,Lagnam Spintex Limited,59.25,53.9,9.93,179971
NSE:KGL,Karuturi Global Limited,NaN,NaN,NaN,NaN
NSE:NANDANI,Nandani Creation Limited,NaN,NaN,NaN,NaN
NSE:LFIC,Lakshmi Finance & Industrial Corporation Limited,80.5,79.75,0.94,1057
NSE:ORTINLAB,Ortin Laboratories Limited,31.3,31.05,0.81,57764
NSE:GUJRAFFIA,Gujarat Raffia Industries Limited,36.8,36.5,0.82,4454
NSE:HINDCON,Hindcon Chemicals Limited,69.15,71.6,-3.42,42407
NSE:OILCOUNTUB,Oil Country Tubular Limited,10.6,11.15,-4.93,6120
NSE:LEXUS,Lexus Granito (India) Limited,NaN,NaN,NaN,NaN
NSE:PRITI,Priti International Limited,NaN,NaN,NaN,NaN
NSE:RELIABLE,Reliable Data Services Limited,NaN,NaN,NaN,NaN
NSE:KEERTI,Keerti Knowledge and Skills Limited,19.75,19.6,0.77,6773
NSE:FOCUS,Focus Lighting and Fixtures Limited,NaN,NaN,NaN,NaN
NSE:CUBEXTUB,Cubex Tubings Limited,24.4,23.8,2.52,10438
NSE:MERCATOR,Mercator Limited,1.75,1.75,0,1221481
NSE:HECPROJECT,HEC Infra Projects Limited,NaN,NaN,NaN,NaN
NSE:OMKARCHEM,Omkar Speciality Chemicals Limited,25.95,24.75,4.85,831978
NSE:BRIGHT,Bright Solar Limited,NaN,NaN,NaN,NaN
NSE:AGROPHOS,Agro Phos India Limited,17.5,17.3,1.16,83446
NSE:PEARLPOLY,Pearl Polymers Limited,15.9,15.75,0.95,9901
NSE:GOLDSTAR,Goldstar Power Limited,NaN,NaN,NaN,NaN
NSE:NEXTMEDIA,Next Mediaworks Limited,5.95,5.85,1.71,147331
NSE:AMBANIORG,Ambani Organics Limited,NaN,NaN,NaN,NaN
NSE:FELIX,Felix Industries Limited,NaN,NaN,NaN,NaN
NSE:HUSYSLTD,Husys Consulting Limited,NaN,NaN,NaN,NaN
NSE:SUPERSPIN,Super Spinning Mills Limited,12.95,12.95,0,32242
NSE:EXCEL,Excel Realty N Infra Limited,3.1,3.1,0,76594
NSE:SGL,STL Global Limited,16,16.65,-3.9,54042
NSE:METALFORGE,Metalyst Forgings Limited,5.55,5.4,2.78,11378
NSE:DHARSUGAR,Dharani Sugars & Chemicals Limited,20.4,20.5,-0.49,64004
NSE:MANGTIMBER,Mangalam Timber Products Limited,18.1,17.75,1.97,25301
NSE:BALKRISHNA,Balkrishna Paper Mills Limited,23.9,22.8,4.82,6141
NSE:TIMESGTY,Times Guaranty Limited,52.7,53.3,-1.13,18354
NSE:KSHITIJPOL,Kshitij Polyline Limited,NaN,NaN,NaN,NaN
NSE:UNIINFO,Uniinfo Telecom Services Limited,NaN,NaN,NaN,NaN
NSE:PROLIFE,Prolife Industries Limited,NaN,NaN,NaN,NaN
NSE:ZODIAC,Zodiac Energy Limited,NaN,NaN,NaN,NaN
NSE:VIVIDHA,Visagar Polytex Limited,0.75,0.75,0,2484223
NSE:ROHITFERRO,Rohit Ferro-Tech Limited,11.7,11.15,4.93,24668
NSE:JITFINFRA,JITF Infralogistics Limited,310,321.2,-3.49,406920
NSE:DIAPOWER,Diamond Power Infra Ltd,1.55,1.6,-3.13,4900
NSE:SONAHISONA,Sona Hi Sona Jewellers (Gujarat) Limited,NaN,NaN,NaN,NaN
NSE:MMNL,MIG Media Neurons Limited,NaN,NaN,NaN,NaN
NSE:MUKANDENGG,Mukand Engineers Limited,26.25,26.25,0,8865
NSE:RMCL,Radha Madhav Corporation Limited,2.2,2.1,4.76,75172
NSE:WILLAMAGOR,Williamson Magor & Company Limited,24.5,25.9,-5.41,34487
NSE:COX&KINGS,Cox & Kings Limited,1.65,1.65,0,510358
NSE:MILTON,Milton Industries Limited,NaN,NaN,NaN,NaN
NSE:NAGREEKEXP,Nagreeka Exports Limited,33.4,32.85,1.67,22632
NSE:SILLYMONKS,Silly Monks Entertainment Limited,22.05,21.85,0.92,1812
NSE:SOMATEX,Soma Textiles & Industries Limited,7.95,7.85,1.27,18713
NSE:TIJARIA,Tijaria Polypipes Limited,7.1,7.25,-2.07,5563
NSE:SEZAL,Sezal Glass Limited,NaN,NaN,NaN,NaN
NSE:MAGNUM,Magnum Ventures Limited,8.45,8.4,0.6,40546
NSE:AGRITECH,Agri-Tech (India) Limited,73.7,75.25,-2.06,7426
NSE:JETFREIGHT,Jet Freight Logistics Limited,NaN,NaN,NaN,NaN
NSE:SIGMA,Sigma Solve Limited,NaN,NaN,NaN,NaN
NSE:BURNPUR,Burnpur Cement Limited,4,3.85,3.9,486983
NSE:AVSL,AVSL Industries Limited,NaN,NaN,NaN,NaN
NSE:RKDL,Ravi Kumar Distilleries Limited,13.95,14.55,-4.12,90418
NSE:LAXMICOT,Laxmi Cotspin Limited,NaN,NaN,NaN,NaN
NSE:MARSHALL,Marshall Machines Limited,NaN,NaN,NaN,NaN
NSE:ORIENTALTL,Oriental Trimex Limited,8.9,9.05,-1.66,25648
NSE:KHANDSE,Khandwala Securities Limited,17.25,17.2,0.29,1386
NSE:SOLEX,Solex Energy Limited,NaN,NaN,NaN,NaN
NSE:WSI,W S Industries (I) Limited,7.55,7.2,4.86,1807
NSE:ATALREAL,Atal Realtech Limited,NaN,NaN,NaN,NaN
NSE:SHAHALLOYS,Shah Alloys Limited,33.6,35,-4,12579
NSE:KKVAPOW,KKV Agro Powers Limited,NaN,NaN,NaN,NaN
NSE:ASLIND,ASL Industries Limited,NaN,NaN,NaN,NaN
NSE:GOLDTECH,Goldstone Technologies Limited,40.05,42.15,-4.98,46677
NSE:NATNLSTEEL,National Steel And Agro Industries Limited,5.5,5.25,4.76,20049
NSE:GICL,Globe International Carriers Limited,NaN,NaN,NaN,NaN
NSE:VSCL,Vadivarhe Speciality Chemicals Limited,NaN,NaN,NaN,NaN
NSE:NITINFIRE,Nitin Fire Protection Industries Limited,1.25,1.25,0,180031
NSE:VERA,Vera Synthetic Limited,NaN,NaN,NaN,NaN
NSE:ADROITINFO,Adroit Infotech Limited,12.1,11.55,4.76,108118
NSE:UWCSL,Ultra Wiring Connectivity System Limited,NaN,NaN,NaN,NaN
NSE:KARMAENG,Karma Energy Limited,22.05,23.2,-4.96,28979
NSE:SEPOWER,S.E. Power Limited,11.65,11.1,4.95,64678
NSE:SURANI,Surani Steel Tubes Limited,NaN,NaN,NaN,NaN
NSE:ADL,Archidply Decor Limited,41.5,42.6,-2.58,691
NSE:COUNCODOS,Country Condo's Limited,3.45,3.6,-4.17,233870
NSE:SRIRAM,Shri Ram Switchgears Limited,NaN,NaN,NaN,NaN
NSE:3PLAND,3P Land Holdings Limited,13.75,13.75,0,1655
NSE:INNOVATIVE,Innovative Tyres and Tubes Limited,NaN,NaN,NaN,NaN
NSE:INFOMEDIA,Infomedia Press Limited,4.25,4.05,4.94,418
NSE:ARIHANT,Arihant Foundations & Housing Limited,26.3,26.2,0.38,8657
NSE:PATSPINLTD,Patspin India Limited,9.15,9.4,-2.66,10263
NSE:21STCENMGM,21st Century Management Services Limited,51.1,50.1,2,110576
NSE:MIC,MIC Electronics Limited,NaN,NaN,NaN,NaN
NSE:CADSYS,Cadsys (India) Limited,NaN,NaN,NaN,NaN
NSE:ANKITMETAL,Ankit Metal & Power Limited,3,2.9,3.45,89395
NSE:PRAKASHSTL,Prakash Steelage Limited,2.45,2.25,8.89,530951
NSE:RMDRIP,R M Drip and Sprinklers Systems Limited,NaN,NaN,NaN,NaN
NSE:WEWIN,WE WIN LIMITED,NaN,NaN,NaN,NaN
NSE:SPYL,Shekhawati Poly-Yarn Limited,0.75,0.75,0,227382
NSE:NARMADA,Narmada Agrobase Limited,NaN,NaN,NaN,NaN
NSE:NKIND,NK Industries Limited,40.45,41.3,-2.06,3074
NSE:MOHITIND,Mohit Industries Limited,12.2,12.35,-1.21,9863
NSE:GAYAHWS,Gayatri Highways Limited,0.9,0.85,5.88,22318
NSE:SSINFRA,S.S. Infrastructure Development Consultants Limited,NaN,NaN,NaN,NaN
NSE:CALSOFT,California Software Company Limited,35.8,34.1,4.99,188318
NSE:LYPSAGEMS,Lypsa Gems & Jewellery Limited,5.35,5.6,-4.46,64587
NSE:ZODJRDMKJ,Zodiac JRD- MKJ Limited,NaN,NaN,NaN,NaN
NSE:S&SPOWER,S&S Power Switchgears Limited,31.4,29.95,4.84,3684
NSE:TGBHOTELS,TGB Banquets And Hotels Limited,11.85,11.6,2.16,110062
NSE:AVROIND,AVRO INDIA LIMITED,NaN,NaN,NaN,NaN
NSE:CYBERMEDIA,Cyber Media (India) Limited,9.65,10.1,-4.46,10810
NSE:HBSL,HB Stockholdings Limited,38.85,39.05,-0.51,9819
NSE:EASTSILK,Eastern Silk Industries Limited,5.25,5.5,-4.55,102387
NSE:SHUBHLAXMI,Shubhlaxmi Jewel Art Limited,NaN,NaN,NaN,NaN
NSE:MITTAL,Mittal Life Style Limited,10.8,10.45,2.39,97489
NSE:INDLMETER,IMP Powers Limited,13.5,12.85,5.06,60460
NSE:PARTYCRUS,Party Cruisers Limited,NaN,NaN,NaN,NaN
NSE:HILTON,Hilton Metal Forging Limited,13.75,13.1,4.96,34408
NSE:CASTEXTECH,Castex Technologies Limited,0.8,0.75,6.67,251352
NSE:EMCO,Emco Limited,2.1,2.2,-4.55,29296
NSE:AHIMSA,Ahimsa Industries Limited,NaN,NaN,NaN,NaN
NSE:HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,1.35,1.35,0,89303
NSE:CANDC,C & C Constructions Limited,3.05,3.2,-4.69,78900
NSE:BTML,Bodhi Tree Multimedia Limited,NaN,NaN,NaN,NaN
NSE:TNTELE,Tamilnadu Telecommunication Limited,9.3,9.55,-2.62,13367
