,Symbol,Company Name,Price,PrevDayClose,ChangeInPercentage,volumn
1272,NSE:CREATIVE,Creative Peripherals and Distribution Limited,305.35,290.85,4.99,9858.0
1273,NSE:RUCHINFRA,Ruchi Infrastructure Limited,7.05,6.95,1.44,65210.0
1274,NSE:COMPINFO,Compuage Infocom Limited,26.4,27.1,-2.58,155409.0
1275,NSE:TPLPLASTEH,TPL Plastech Limited,176.25,172.9,1.94,43310.0
1276,NSE:IVC,IL&FS Investment Managers Limited,6.3,6.0,5.0,516346.0
1277,NSE:PODDARHOUS,Poddar Housing and Development Limited,206.0,211.4,-2.55,15096.0
1278,NSE:AHLADA,Ahlada Engineers Limited,161.5,168.85,-4.35,34279.0
1279,NSE:RAMASTEEL,Rama Steel Tubes Limited,275.5,279.7,-1.5,72814.0
1280,NSE:TOUCHWOOD,Touchwood Entertainment Limited,126.35,125.9,0.36,15644.0
1281,NSE:RHFL,Reliance Home Finance Limited,4.2,4.15,1.2,836875.0
1282,NSE:VIPCLOTHNG,VIP Clothing Limited,17.3,17.25,0.29,186495.0
1283,NSE:ASIANHOTNR,Asian Hotels (North) Limited,87.85,89.45,-1.79,14070.0
1284,NSE:SHYAMCENT,Shyam Century Ferrous Limited,14.3,14.3,0.0,199284.0
1285,NSE:MGEL,Mangalam Global Enterprise Limited,68.4,62.55,9.35,614625.0
1286,NSE:MOLDTECH,Mold-Tek Technologies Limited,78.9,80.2,-1.62,41807.0
1287,NSE:TCIDEVELOP,TCI Developers Limited,358.8,358.55,0.07,933.0
1288,NSE:SHRENIK,Shrenik Limited,2.1,1.95,7.69,65492392.0
1289,NSE:DRCSYSTEMS,DRC Systems India Limited,380.0,394.0,-3.55,312.0
1290,NSE:ALPHAGEO,Alphageo (India) Limited,444.3,432.0,2.85,182229.0
1291,NSE:SAKUMA,Sakuma Exports Limited,10.5,10.5,0.0,281852.0
1292,NSE:SAKHTISUG,Sakthi Sugars Limited,15.5,15.85,-2.21,376135.0
1293,NSE:NOIDATOLL,Noida Toll Bridge Company Limited,7.15,7.5,-4.67,766564.0
1294,NSE:NDRAUTO,Ndr Auto Components Limited,393.1,398.45,-1.34,9619.0
1295,NSE:SMARTLINK,Smartlink Holdings Limited,115.7,114.45,1.09,20776.0
1296,NSE:HUBTOWN,Hubtown Limited,38.15,36.35,4.95,52687.0
1297,NSE:BPL,BPL Limited,137.15,144.35,-4.99,28041.0
1298,NSE:FCSSOFT,FCS Software Solutions Limited,1.6,1.55,3.23,1172849.0
1299,NSE:EMAMIREAL,Emami Realty Limited,68.25,69.9,-2.36,79099.0
1300,NSE:PRIMESECU,Prime Securities Limited,121.85,116.05,5.0,28731.0
1301,NSE:UTTAMSTL,Uttam Galva Steels Limited,4.25,4.25,0.0,1196590.0
1302,NSE:RAJMET,Rajnandini Metal Limited,145.5,142.3,2.25,6091.0
1303,NSE:DEEPENR,DEEP ENERGY RESOURCES LIMITED,46.25,46.35,-0.22,25898.0
1304,NSE:KMSUGAR,K.M.Sugar Mills Limited,27.3,27.35,-0.18,483210.0
1305,NSE:BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,65.8,67.0,-1.79,27988.0
1306,NSE:MINDTECK,Mindteck (India) Limited,102.85,104.1,-1.2,53387.0
1307,NSE:GRPLTD,GRP Limited,975.3,963.15,1.26,575.0
1308,NSE:GPTINFRA,GPT Infraprojects Limited,90.25,91.35,-1.2,26472.0
1309,NSE:DUCON,Ducon Infratechnologies Limited,13.1,12.5,4.8,79749.0
1310,NSE:PIONEEREMB,Pioneer Embroideries Limited,61.45,61.85,-0.65,54308.0
1311,NSE:ICEMAKE,Ice Make Refrigeration Limited,71.4,71.55,-0.21,20014.0
1312,NSE:MAANALU,Maan Aluminium Limited,143.0,136.2,4.99,32962.0
1313,NSE:LSIL,Lloyds Steels Industries Limited,4.7,4.5,4.44,13227461.0
1314,NSE:PRAXIS,Praxis Home Retail Limited,40.6,42.5,-4.47,140634.0
1315,NSE:MURUDCERA,Murudeshwar Ceramics Limited,28.15,27.65,1.81,82839.0
1316,NSE:ARIES,Aries Agro Limited,152.8,151.2,1.06,53813.0
1317,NSE:IVP,IVP Limited,116.5,114.0,2.19,9830.0
1318,NSE:KAPSTON,Kapston Facilities Management Limited,83.8,82.6,1.45,519.0
1319,NSE:ISFT,Intrasoft Technologies Limited,141.65,150.6,-5.94,100074.0
1320,NSE:TEMBO,Tembo Global Industries Limited,311.8,317.2,-1.7,24593.0
1321,NSE:TTL,T T Limited,76.8,77.85,-1.35,64579.0
1322,NSE:RVHL,Ravinder Heights Limited,28.9,26.75,8.04,195731.0
1323,NSE:SPLIL,SPL Industries Limited,45.8,46.15,-0.76,35688.0
1324,NSE:MOTOGENFIN,The Motor & General Finance Limited,25.45,25.5,-0.2,4322.0
1325,NSE:ARROWGREEN,Arrow Greentech Limited,117.65,116.55,0.94,9180.0
1326,NSE:TRF,TRF Limited,152.55,158.8,-3.94,13279.0
1327,NSE:GROBTEA,The Grob Tea Company Limited,1260.0,1264.7,-0.37,520.0
1328,NSE:MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,103.0,106.3,-3.1,2625.0
1329,NSE:ANSALAPI,Ansal Properties & Infrastructure Limited,10.55,10.55,0.0,168544.0
1330,NSE:PALREDTEC,Palred Technologies Limited,132.0,134.4,-1.79,92005.0
1331,NSE:BHAGYAPROP,Bhagyanagar Properties Limited,34.2,34.6,-1.16,162013.0
1332,NSE:INDOTECH,Indo Tech Transformers Limited,174.1,174.3,-0.11,44568.0
1333,NSE:MACPOWER,Macpower CNC Machines Limited,200.0,207.8,-3.75,7208.0
1334,NSE:PANSARI,Pansari Developers Limited,0.0,55.0,-100.0,0.0
1335,NSE:LGBFORGE,LGB Forge Limited,6.85,6.55,4.58,61560.0
1336,NSE:GSS,GSS Infotech Limited,83.65,83.65,0.0,70084.0
1337,NSE:SIGIND,Signet Industries Limited,44.15,44.9,-1.67,25809.0
1338,NSE:CINELINE,Cineline India Limited,129.4,123.8,4.52,114056.0
1339,NSE:GILLANDERS,Gillanders Arbuthnot & Company Limited,57.2,58.1,-1.55,2129.0
1340,NSE:OPTOCIRCUI,Opto Circuits (India) Limited,3.35,3.25,3.08,163365.0
1341,NSE:AKSHOPTFBR,Aksh Optifibre Limited,9.1,8.7,4.6,493836.0
1342,NSE:CORALFINAC,Coral India Finance & Housing Limited,44.5,44.6,-0.22,212096.0
1343,NSE:OMAXAUTO,Omax Autos Limited,46.6,48.65,-4.21,101746.0
1344,NSE:XPROINDIA,Xpro India Limited,668.9,637.15,4.98,68953.0
1345,NSE:LOTUSEYE,Lotus Eye Hospital and Institute Limited,43.1,44.6,-3.36,10459.0
1346,NSE:JINDALPHOT,Jindal Photo Limited,163.8,167.8,-2.38,39412.0
1347,NSE:KERNEX,Kernex Microsystems (India) Limited,82.1,82.6,-0.61,5247.0
1348,NSE:GTL,GTL Limited,14.7,14.9,-1.34,179882.0
1349,NSE:KECL,Kirloskar Electric Company Limited,23.9,24.75,-3.43,283172.0
1350,NSE:REMSONSIND,Remsons Industries Limited,243.0,239.05,1.65,8148.0
1351,NSE:GEEKAYWIRE,Geekay Wires Limited,89.85,88.7,1.3,4196.0
1352,NSE:INDIANCARD,Indian Card Clothing Company Limited,178.05,177.65,0.23,3126.0
1353,NSE:ORIENTLTD,Orient Press Limited,73.7,73.85,-0.2,5507.0
1354,NSE:MANAKCOAT,Manaksia Coated Metals & Industries Limited,18.85,18.5,1.89,429085.0
1355,NSE:ALMONDZ,Almondz Global Securities Limited,134.7,128.3,4.99,55111.0
1356,NSE:AARVI,Aarvi Encon Limited,61.9,61.85,0.08,19667.0
1357,NSE:INDOSOLAR,Indosolar Limited,3.05,2.95,3.39,84486.0
1358,NSE:PAR,Par Drugs and Chemicals Limited,266.35,253.7,4.99,303302.0
1359,NSE:BALPHARMA,Bal Pharma Limited,104.2,104.15,0.05,37399.0
1360,NSE:WORTH,Worth Peripherals Limited,88.6,90.2,-1.77,31609.0
1361,NSE:ALPA,Alpa Laboratories Limited,53.35,54.7,-2.47,55272.0
1362,NSE:ACCURACY,Accuracy Shipping Limited,174.95,171.35,2.1,101279.0
1363,NSE:WEIZMANIND,Weizmann Limited,58.15,61.2,-4.98,12451.0
1364,NSE:VISASTEEL,Visa Steel Limited,13.75,13.1,4.96,134691.0
1365,NSE:HOVS,HOV Services Limited,57.4,56.6,1.41,15293.0
1366,NSE:LYKALABS,Lyka Labs Limited,80.15,79.0,1.46,69176.0
1367,NSE:PREMIERPOL,Premier Polyfilm Limited,72.0,68.7,4.8,20566.0
1368,NSE:SITINET,Siti Networks Limited,2.3,2.4,-4.17,1413589.0
1369,NSE:NDGL,Naga Dhunseri Group Limited,1401.0,1424.0,-1.62,400.0
1370,NSE:BYKE,The Byke Hospitality Ltd,34.85,36.25,-3.86,148227.0
1371,NSE:JMA,Jullundur Motor Agency (Delhi) Limited,69.3,70.65,-1.91,62220.0
1372,NSE:TEXMOPIPES,Texmo Pipes and Products Limited,51.9,52.15,-0.48,175485.0
1373,NSE:KALYANIFRG,Kalyani Forge Limited,196.1,199.65,-1.78,1120.0
1374,NSE:INTENTECH,Intense Technologies Limited,73.05,72.05,1.39,46644.0
1375,NSE:AKG,Akg Exim Limited,45.45,43.65,4.12,40640.0
1376,NSE:GOLDENTOBC,Golden Tobacco Limited,155.1,147.75,4.97,41200.0
1377,NSE:COMPUSOFT,Compucom Software Limited,16.5,17.35,-4.9,334345.0
1378,NSE:KAMATHOTEL,Kamat Hotels (I) Limited,63.15,63.1,0.08,99703.0
1379,NSE:IL&FSTRANS,IL&FS Transportation Networks Limited,3.95,3.95,0.0,43895.0
1380,NSE:LCCINFOTEC,LCC Infotech Limited,1.85,1.9,-2.63,100735.0
1381,NSE:PANACHE,Panache Digilife Limited,62.4,59.45,4.96,17005.0
1382,NSE:FMNL,Future Market Networks Limited,10.1,10.55,-4.27,626811.0
1383,NSE:DSSL,Dynacons Systems & Solutions Limited,170.5,168.75,1.04,101698.0
1384,NSE:PKTEA,The Peria Karamalai Tea & Produce Company Limited,325.0,327.65,-0.81,766.0
1385,NSE:BHARATGEAR,Bharat Gears Limited,177.85,177.05,0.45,35112.0
1386,NSE:SUPREMEENG,Supreme Engineering Limited,21.5,21.45,0.23,202330.0
1387,NSE:IZMO,IZMO Limited,97.3,96.75,0.57,42529.0
1388,NSE:CCHHL,Country Club Hospitality & Holidays Limited,7.35,7.3,0.68,74471.0
1389,NSE:TOKYOPLAST,Tokyo Plast International Limited,102.25,104.4,-2.06,9939.0
1390,NSE:A2ZINFRA,A2Z Infra Engineering Limited,4.85,4.65,4.3,838935.0
1391,NSE:ARCHIDPLY,Archidply Industries Limited,32.5,32.95,-1.37,25163.0
1392,NSE:MUKTAARTS,Mukta Arts Limited,40.4,40.6,-0.49,7604.0
1393,NSE:CMICABLES,CMI Limited,44.8,44.5,0.67,61453.0
1394,NSE:LIBAS,Libas Consumer Products Limited,50.8,50.1,1.4,424400.0
1395,NSE:VIKASECO,Vikas EcoTech Limited,2.15,2.1,2.38,9487916.0
1396,NSE:AROGRANITE,Aro Granite Industries Limited,63.3,63.7,-0.63,32917.0
1397,NSE:AUSOMENT,Ausom Enterprise Limited,67.35,66.25,1.66,17773.0
1398,NSE:TOTAL,Total Transport Systems Limited,52.85,53.1,-0.47,20055.0
1399,NSE:RSSOFTWARE,R. S. Software (India) Limited,36.0,36.7,-1.91,51545.0
1400,NSE:BANKA,Banka BioLoo Limited,78.8,79.9,-1.38,5804.0
1401,NSE:ARVEE,Arvee Laboratories (India) Limited,87.2,88.6,-1.58,1131.0
1402,NSE:HISARMETAL,Hisar Metal Industries Limited,132.5,129.7,2.16,16253.0
1403,NSE:SICAL,Sical Logistics Limited,21.6,19.65,9.92,1809117.0
1404,NSE:SRPL,Shree Ram Proteins Limited,34.05,32.45,4.93,3814.0
1405,NSE:PNC,Pritish Nandy Communications Limited,40.9,41.35,-1.09,36357.0
1406,NSE:SHREERAMA,Shree Rama Multi-Tech Limited,13.9,13.85,0.36,60061.0
1407,NSE:GANGESSECU,Ganges Securities Limited,90.7,92.65,-2.1,2455.0
1408,NSE:GOENKA,Goenka Diamond and Jewels Limited,1.15,1.15,0.0,350122.0
1409,NSE:SILGO,Silgo Retail Limited,36.8,37.2,-1.08,19788.0
1410,NSE:TARMAT,Tarmat Limited,67.4,68.55,-1.68,25667.0
1411,NSE:MCDHOLDING,McDowell Holdings Limited,84.15,80.15,4.99,12074.0
1412,NSE:AARON,Aaron Industries Limited,105.65,107.05,-1.31,13867.0
1413,NSE:SUNDARAM,Sundaram Multi Pap Limited,1.95,2.0,-2.5,405053.0
1414,NSE:MANAKALUCO,Manaksia Aluminium Company Limited,21.85,19.9,9.8,304666.0
1415,NSE:ROLLT,Rollatainers Limited,3.2,3.05,4.92,1135000.0
1416,NSE:LOKESHMACH,Lokesh Machines Limited,51.3,52.35,-2.01,30676.0
1417,NSE:INDBANK,Indbank Merchant Banking Services Limited,24.75,25.05,-1.2,127304.0
1418,NSE:DAMODARIND,Damodar Industries Limited,42.75,43.2,-1.04,19328.0
1419,NSE:SURANAT&P,Surana Telecom and Power Limited,10.55,10.15,3.94,778672.0
1420,NSE:INDOTHAI,Indo Thai Securities Limited,98.9,92.7,6.69,26879.0
1421,NSE:IMAGICAA,Imagicaaworld Entertainment Limited,12.0,11.45,4.8,59458.0
1422,NSE:SAGARDEEP,Sagardeep Alloys Limited,32.0,32.65,-1.99,22458.0
1423,NSE:SKIL,SKIL Infrastructure Limited,4.4,4.45,-1.12,83556.0
1424,NSE:PRAENG,Prajay Engineers Syndicate Limited,19.5,19.65,-0.76,198335.0
1425,NSE:GLOBALVECT,Global Vectra Helicorp Limited,57.15,56.4,1.33,35172.0
1426,NSE:ROLTA,Rolta India Limited,5.7,5.65,0.88,510752.0
1427,NSE:ATLANTA,Atlanta Limited,13.05,13.35,-2.25,40617.0
1428,NSE:JYOTISTRUC,Jyoti Structures Limited,19.55,18.65,4.83,77564.0
1429,NSE:MOKSH,Moksh Ornaments Limited,34.7,31.6,9.81,1115141.0
1430,NSE:TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,76.35,78.25,-2.43,17010.0
1431,NSE:NILASPACES,Nila Spaces Limited,1.8,1.85,-2.7,172187.0
1432,NSE:STEELCITY,Steel City Securities Limited,59.25,60.2,-1.58,27748.0
1433,NSE:ASAL,Automotive Stampings and Assemblies Limited,90.05,85.8,4.95,83737.0
1434,NSE:GODHA,Godha Cabcon & Insulation Limited,53.4,52.7,1.33,1197.0
1435,NSE:MORARJEE,Morarjee Textiles Limited,19.65,19.3,1.81,15691.0
1436,NSE:CORDSCABLE,Cords Cable Industries Limited,57.55,57.95,-0.69,31614.0
1437,NSE:WIPL,The Western India Plywoods Limited,58.4,59.65,-2.1,698.0
1438,NSE:ALKALI,Alkali Metals Limited,93.3,98.9,-5.66,86097.0
1439,NSE:LAMBODHARA,Lambodhara Textiles Limited,86.45,87.45,-1.14,25707.0
1440,NSE:PRESSMN,Pressman Advertising Limited,29.7,29.15,1.89,36413.0
1441,NSE:PUNJLLOYD,Punj Lloyd Limited,1.85,1.85,0.0,429555.0
1442,NSE:CTE,Cambridge Technology Enterprises Limited,62.7,62.9,-0.32,36539.0
1443,NSE:FLEXITUFF,Flexituff Ventures International Limited,18.2,17.5,4.0,188362.0
1444,NSE:RAJSREESUG,Rajshree Sugars & Chemicals Limited,27.8,27.7,0.36,19058.0
1445,NSE:GLOBE,Globe Textiles (India) Limited,12.85,12.25,4.9,380864.0
1446,NSE:BEDMUTHA,Bedmutha Industries Limited,54.0,51.45,4.96,19197.0
1447,NSE:SALONA,Salona Cotspin Limited,200.3,200.65,-0.17,7719.0
1448,NSE:SURYALAXMI,Suryalakshmi Cotton Mills Limited,66.55,63.4,4.97,17333.0
1449,NSE:UJAAS,Ujaas Energy Limited,3.4,3.3,3.03,1855750.0
1450,NSE:NITIRAJ,Nitiraj Engineers Limited,51.3,52.45,-2.19,4501.0
1451,NSE:SUMEETINDS,Sumeet Industries Limited,8.6,8.7,-1.15,111619.0
1452,NSE:PALASHSECU,Palash Securities Limited,86.8,87.1,-0.34,1179.0
1453,NSE:TERASOFT,Tera Software Limited,57.25,55.9,2.42,69809.0
1454,NSE:MRO-TEK,MRO-TEK Realty Limited,65.85,64.2,2.57,24287.0
1455,NSE:MTEDUCARE,MT Educare Limited,9.0,8.95,0.56,145309.0
1456,NSE:NIBL,NRB Industrial Bearings Limited,28.7,31.65,-9.32,286065.0
1457,NSE:GANGAFORGE,Ganga Forging Limited,17.9,17.85,0.28,579147.0
1458,NSE:DCM,DCM Limited,53.8,51.25,4.98,48727.0
1459,NSE:SURANASOL,Surana Solar Limited,24.45,23.3,4.94,47642.0
1460,NSE:MALUPAPER,Malu Paper Mills Limited,36.7,36.7,0.0,37764.0
1461,NSE:SHRADHA,Shradha Infraprojects Limited,54.9,54.0,1.67,918.0
1462,NSE:UNIVASTU,Univastu India Limited,62.15,64.25,-3.27,504818.0
1463,NSE:ARSSINFRA,ARSS Infrastructure Projects Limited,30.55,30.45,0.33,26769.0
1464,NSE:MADHAV,Madhav Marbles and Granites Limited,60.05,61.1,-1.72,18545.0
1465,NSE:MEGASOFT,Megasoft Limited,18.45,18.7,-1.34,218013.0
1466,NSE:ENERGYDEV,Energy Development Company Limited,11.2,11.25,-0.44,72654.0
1467,NSE:DGCONTENT,Digicontent Limited,12.2,12.4,-1.61,104920.0
1468,NSE:AARVEEDEN,Aarvee Denims & Exports Limited,26.05,27.05,-3.7,35762.0
1469,NSE:PATINTLOG,Patel Integrated Logistics Limited,22.9,22.75,0.66,22798.0
1470,NSE:KANANIIND,Kanani Industries Limited,9.0,9.05,-0.55,10768.0
1471,NSE:BAGFILMS,B.A.G Films and Media Limited,3.1,3.2,-3.13,164414.0
1472,NSE:AIROLAM,Airo Lam limited,78.95,85.05,-7.17,111626.0
1473,NSE:SANWARIA,Sanwaria Consumer Limited,0.7,0.7,0.0,1124165.0
1474,NSE:NECCLTD,North Eastern Carrying Corporation Limited,20.75,18.9,9.79,768345.0
1475,NSE:ANIKINDS,Anik Industries Limited,21.75,21.95,-0.91,18974.0
1476,NSE:ARTNIRMAN,Art Nirman Limited,0.0,31.15,-100.0,0.0
1477,NSE:BVCL,Barak Valley Cements Limited,23.7,22.95,3.27,6646.0
1478,NSE:VARDMNPOLY,Vardhman Polytex Limited,22.6,23.3,-3.0,27681.0
1479,NSE:SAMBHAAV,Sambhaav Media Limited,2.85,2.9,-1.72,74734.0
1480,NSE:IL&FSENGG,IL&FS Engineering and Construction Company Limited,4.7,4.8,-2.08,21941.0
1481,NSE:ZENITHEXPO,Zenith Exports Limited,93.45,94.0,-0.59,3282.0
1482,NSE:KEYFINSERV,Keynote Financial Services Limited,79.35,81.0,-2.04,741.0
1483,NSE:SERVOTECH,Servotech Power Systems Limited,23.7,24.2,-2.07,28739.0
1484,NSE:GLOBAL,Global Education Limited,46.95,47.1,-0.32,2888.0
1485,NSE:MADHUCON,Madhucon Projects Limited,5.6,5.6,0.0,92147.0
1486,NSE:SHIVAMILLS,Shiva Mills Limited,104.0,94.55,9.99,36478.0
1487,NSE:BANG,Bang Overseas Limited,36.75,36.55,0.55,11011.0
1488,NSE:SOMICONVEY,Somi Conveyor Beltings Limited,49.8,50.15,-0.7,9248.0
1489,NSE:SPMLINFRA,SPML Infra Limited,11.3,10.8,4.63,48299.0
1490,NSE:MANUGRAPH,Manugraph India Limited,12.5,12.45,0.4,10006.0
1491,NSE:KRIDHANINF,Kridhan Infra Limited,5.15,5.15,0.0,104114.0
1492,NSE:TREJHARA,TREJHARA SOLUTIONS LIMITED,61.95,63.05,-1.74,30791.0
1493,NSE:VAISHALI,Vaishali Pharma Limited,36.5,36.5,0.0,85774.0
1494,NSE:DELTAMAGNT,Delta Manufacturing Limited,68.05,70.7,-3.75,43439.0
1495,NSE:CINEVISTA,Cinevista Limited,15.9,15.15,4.95,89957.0
1496,NSE:ARCHIES,Archies Limited,18.3,18.6,-1.61,53607.0
1497,NSE:CENTEXT,Century Extrusions Limited,9.45,9.2,2.72,208134.0
1498,NSE:BSL,BSL Limited,81.0,84.8,-4.48,68339.0
1499,NSE:INDOWIND,Indowind Energy Limited,8.75,8.9,-1.69,803160.0
1500,NSE:BLBLIMITED,BLB Limited,12.35,12.95,-4.63,25519.0
1501,NSE:AMDIND,AMD Industries Limited,33.85,30.8,9.9,257303.0
1502,NSE:SANGINITA,Sanginita Chemicals Limited,33.45,36.1,-7.34,323132.0
1505,NSE:BANARBEADS,Banaras Beads Limited,78.75,80.2,-1.81,24942.0
1506,NSE:BHANDARI,Bhandari Hosiery Exports Limited,3.9,3.75,4.0,978155.0
1507,NSE:ONEPOINT,One Point One Solutions Limited,37.45,35.7,4.9,25372.0
1510,NSE:ANSALHSG,Ansal Housing Limited,6.45,6.4,0.78,347163.0
1511,NSE:TREEHOUSE,Tree House Education & Accessories Limited,9.05,9.3,-2.69,19760.0
1512,NSE:AJOONI,Ajooni Biotech Limited,64.25,64.15,0.16,205393.0
1513,NSE:GAL,Gyscoal Alloys Limited,2.4,2.35,2.13,198863.0
1514,NSE:DBSTOCKBRO,DB (International) Stock Brokers Limited,17.8,17.95,-0.84,6022.0
1515,NSE:VASWANI,Vaswani Industries Limited,18.75,17.95,4.46,394533.0
1517,NSE:EDUCOMP,Educomp Solutions Limited,3.0,3.0,0.0,29611.0
1518,NSE:SIMBHALS,Simbhaoli Sugars Limited,29.85,29.5,1.19,18992.0
1519,NSE:SUMIT,Sumit Woods Limited,11.95,12.15,-1.65,24427.0
1521,NSE:TIRUPATIFL,Tirupati Forge Limited,17.05,16.25,4.92,543968.0
1528,NSE:BEARDSELL,Beardsell Limited,14.2,14.35,-1.05,9707.0
1529,NSE:TMRVL,The Mandhana Retail Ventures Limited,15.05,13.55,11.07,796638.0
1530,NSE:CELEBRITY,Celebrity Fashions Limited,10.55,11.1,-4.95,56439.0
1532,NSE:SALSTEEL,S.A.L. Steel Limited,10.0,10.0,0.0,167435.0
1534,NSE:LPDC,Landmark Property Development Company Limited,4.65,4.75,-2.11,99259.0
1535,NSE:SHANTI,Shanti Overseas (India) Limited,27.45,28.7,-4.36,37411.0
1536,NSE:LAGNAM,Lagnam Spintex Limited,59.25,53.9,9.93,179971.0
1539,NSE:LFIC,Lakshmi Finance & Industrial Corporation Limited,80.5,79.75,0.94,1057.0
1540,NSE:ORTINLAB,Ortin Laboratories Limited,31.3,31.05,0.81,57764.0
1541,NSE:GUJRAFFIA,Gujarat Raffia Industries Limited,36.8,36.5,0.82,4454.0
1542,NSE:HINDCON,Hindcon Chemicals Limited,69.15,71.6,-3.42,42407.0
1543,NSE:OILCOUNTUB,Oil Country Tubular Limited,10.6,11.15,-4.93,6120.0
1547,NSE:KEERTI,Keerti Knowledge and Skills Limited,19.75,19.6,0.77,6773.0
1549,NSE:CUBEXTUB,Cubex Tubings Limited,24.4,23.8,2.52,10438.0
1550,NSE:MERCATOR,Mercator Limited,1.75,1.75,0.0,1221481.0
1552,NSE:OMKARCHEM,Omkar Speciality Chemicals Limited,25.95,24.75,4.85,831978.0
1554,NSE:AGROPHOS,Agro Phos India Limited,17.5,17.3,1.16,83446.0
1555,NSE:PEARLPOLY,Pearl Polymers Limited,15.9,15.75,0.95,9901.0
1557,NSE:NEXTMEDIA,Next Mediaworks Limited,5.95,5.85,1.71,147331.0
1561,NSE:SUPERSPIN,Super Spinning Mills Limited,12.95,12.95,0.0,32242.0
1562,NSE:EXCEL,Excel Realty N Infra Limited,3.1,3.1,0.0,76594.0
1563,NSE:SGL,STL Global Limited,16.0,16.65,-3.9,54042.0
1564,NSE:METALFORGE,Metalyst Forgings Limited,5.55,5.4,2.78,11378.0
1565,NSE:DHARSUGAR,Dharani Sugars & Chemicals Limited,20.4,20.5,-0.49,64004.0
1566,NSE:MANGTIMBER,Mangalam Timber Products Limited,18.1,17.75,1.97,25301.0
1567,NSE:BALKRISHNA,Balkrishna Paper Mills Limited,23.9,22.8,4.82,6141.0
1568,NSE:TIMESGTY,Times Guaranty Limited,52.7,53.3,-1.13,18354.0
1573,NSE:VIVIDHA,Visagar Polytex Limited,0.75,0.75,0.0,2484223.0
1574,NSE:ROHITFERRO,Rohit Ferro-Tech Limited,11.7,11.15,4.93,24668.0
1575,NSE:JITFINFRA,JITF Infralogistics Limited,310.0,321.2,-3.49,406920.0
1576,NSE:DIAPOWER,Diamond Power Infra Ltd,1.55,1.6,-3.13,4900.0
1579,NSE:MUKANDENGG,Mukand Engineers Limited,26.25,26.25,0.0,8865.0
1580,NSE:RMCL,Radha Madhav Corporation Limited,2.2,2.1,4.76,75172.0
1581,NSE:WILLAMAGOR,Williamson Magor & Company Limited,24.5,25.9,-5.41,34487.0
1582,NSE:COX&KINGS,Cox & Kings Limited,1.65,1.65,0.0,510358.0
1584,NSE:NAGREEKEXP,Nagreeka Exports Limited,33.4,32.85,1.67,22632.0
1585,NSE:SILLYMONKS,Silly Monks Entertainment Limited,22.05,21.85,0.92,1812.0
1586,NSE:SOMATEX,Soma Textiles & Industries Limited,7.95,7.85,1.27,18713.0
1587,NSE:TIJARIA,Tijaria Polypipes Limited,7.1,7.25,-2.07,5563.0
1589,NSE:MAGNUM,Magnum Ventures Limited,8.45,8.4,0.6,40546.0
1590,NSE:AGRITECH,Agri-Tech (India) Limited,73.7,75.25,-2.06,7426.0
1593,NSE:BURNPUR,Burnpur Cement Limited,4.0,3.85,3.9,486983.0
1595,NSE:RKDL,Ravi Kumar Distilleries Limited,13.95,14.55,-4.12,90418.0
1598,NSE:ORIENTALTL,Oriental Trimex Limited,8.9,9.05,-1.66,25648.0
1599,NSE:KHANDSE,Khandwala Securities Limited,17.25,17.2,0.29,1386.0
1601,NSE:WSI,W S Industries (I) Limited,7.55,7.2,4.86,1807.0
1603,NSE:SHAHALLOYS,Shah Alloys Limited,33.6,35.0,-4.0,12579.0
1606,NSE:GOLDTECH,Goldstone Technologies Limited,40.05,42.15,-4.98,46677.0
1607,NSE:NATNLSTEEL,National Steel And Agro Industries Limited,5.5,5.25,4.76,20049.0
1610,NSE:NITINFIRE,Nitin Fire Protection Industries Limited,1.25,1.25,0.0,180031.0
1612,NSE:ADROITINFO,Adroit Infotech Limited,12.1,11.55,4.76,108118.0
1614,NSE:KARMAENG,Karma Energy Limited,22.05,23.2,-4.96,28979.0
1615,NSE:SEPOWER,S.E. Power Limited,11.65,11.1,4.95,64678.0
1617,NSE:ADL,Archidply Decor Limited,41.5,42.6,-2.58,691.0
1618,NSE:COUNCODOS,Country Condo's Limited,3.45,3.6,-4.17,233870.0
1620,NSE:3PLAND,3P Land Holdings Limited,13.75,13.75,0.0,1655.0
1622,NSE:INFOMEDIA,Infomedia Press Limited,4.25,4.05,4.94,418.0
1623,NSE:ARIHANT,Arihant Foundations & Housing Limited,26.3,26.2,0.38,8657.0
1624,NSE:PATSPINLTD,Patspin India Limited,9.15,9.4,-2.66,10263.0
1625,NSE:21STCENMGM,21st Century Management Services Limited,51.1,50.1,2.0,110576.0
1628,NSE:ANKITMETAL,Ankit Metal & Power Limited,3.0,2.9,3.45,89395.0
1629,NSE:PRAKASHSTL,Prakash Steelage Limited,2.45,2.25,8.89,530951.0
1632,NSE:SPYL,Shekhawati Poly-Yarn Limited,0.75,0.75,0.0,227382.0
1634,NSE:NKIND,NK Industries Limited,40.45,41.3,-2.06,3074.0
1635,NSE:MOHITIND,Mohit Industries Limited,12.2,12.35,-1.21,9863.0
1636,NSE:GAYAHWS,Gayatri Highways Limited,0.9,0.85,5.88,22318.0
1638,NSE:CALSOFT,California Software Company Limited,35.8,34.1,4.99,188318.0
